[INFO] - 2021-08-06 10:19:41,241 - 9 tickers got from the DB
[INFO] - 2021-08-06 10:21:43,271 - 9 tickers got from the DB
[INFO] - 2021-08-06 10:21:43,819 - The database is cleaned
[INFO] - 2021-08-06 10:21:43,901 - 0 tickers got from the DB
[INFO] - 2021-08-06 10:21:43,902 - All tickers are deleted from the DB
[INFO] - 2021-08-06 10:21:43,960 - 13 tickers inserted in DB
[INFO] - 2021-08-06 10:21:43,960 - 13 tickers got from the DB
[INFO] - 2021-08-06 10:21:43,960 - Reading data from Yahoo Finance
[INFO] - 2021-08-06 10:21:47,354 - YFinance data load call. Start date: 2016-09-01. Finish date: 2021-08-06
[INFO] - 2021-08-06 10:21:47,356 - Inserting data into the DB
